noise_level,tanimoto
generated,0.11764705882352941
generated,0.12048192771084337
generated,0.1386861313868613
generated,0.34615384615384615
generated,0.13986013986013987
generated,0.06060606060606061
generated,0.11023622047244094
generated,0.12413793103448276
generated,0.25
generated,0.14
generated,0.08695652173913043
generated,0.10218978102189781
generated,0.11764705882352941
generated,0.09090909090909091
generated,0.06748466257668712
generated,0.05263157894736842
generated,0.16541353383458646
generated,0.23529411764705882
generated,0.07964601769911504
generated,0.10144927536231885
generated,0.08917197452229299
generated,0.13924050632911392
generated,0.09090909090909091
generated,0.06976744186046512
generated,0.14285714285714285
generated,0.16296296296296298
generated,0.11764705882352941
generated,0.171875
generated,0.06976744186046512
generated,0.12295081967213115
generated,0.13636363636363635
generated,0.1188118811881188
generated,0.11428571428571428
generated,0.09420289855072464
generated,0.13709677419354838
generated,0.07476635514018691
generated,0.15625
generated,0.17777777777777778
generated,0.15172413793103448
generated,0.1774193548387097
generated,0.16981132075471697
generated,0.15217391304347827
generated,0.11403508771929824
generated,0.13114754098360656
generated,0.15584415584415584
generated,0.11764705882352941
generated,0.1111111111111111
generated,0.12949640287769784
generated,0.22972972972972974
generated,0.16216216216216217
generated,0.14743589743589744
generated,0.12345679012345678
generated,0.19047619047619047
generated,0.09523809523809523
generated,0.14893617021276595
generated,0.17543859649122806
generated,0.1568627450980392
generated,0.1984126984126984
generated,0.11290322580645161
generated,0.09580838323353294
generated,0.15384615384615385
generated,0.10948905109489052
generated,0.11214953271028037
generated,0.16161616161616163
generated,0.18796992481203006
generated,0.0625
generated,0.11347517730496454
generated,0.18181818181818182
generated,0.1623931623931624
generated,0.07352941176470588
generated,0.11926605504587157
generated,0.10679611650485436
generated,0.15217391304347827
generated,0.11764705882352941
generated,0.09333333333333334
generated,0.10144927536231885
generated,0.1797752808988764
generated,0.15584415584415584
generated,0.12857142857142856
generated,0.11320754716981132
generated,0.1
generated,0.13548387096774195
generated,0.0641025641025641
generated,0.15
generated,0.10091743119266056
generated,0.152
generated,0.1414141414141414
generated,0.06097560975609756
generated,0.11029411764705882
generated,0.2079207920792079
generated,0.13157894736842105
generated,0.09375
generated,0.09774436090225563
generated,0.12121212121212122
generated,0.20454545454545456
generated,0.12195121951219512
generated,0.09782608695652174
generated,0.075
generated,0.1092436974789916
generated,0.08450704225352113
generated,0.20491803278688525
generated,0.0759493670886076
generated,0.1391304347826087
generated,0.12837837837837837
generated,0.14285714285714285
generated,0.1134020618556701
generated,0.10112359550561797
generated,0.1953125
generated,0.07526881720430108
generated,0.11458333333333333
generated,0.08571428571428572
generated,0.08176100628930817
generated,0.0945945945945946
generated,0.07142857142857142
generated,0.08791208791208792
generated,0.12962962962962962
generated,0.07692307692307693
generated,0.08490566037735849
generated,0.11188811188811189
generated,0.15730337078651685
generated,0.07874015748031496
generated,0.06976744186046512
generated,0.08333333333333333
generated,0.15151515151515152
generated,0.10909090909090909
generated,0.07518796992481203
generated,0.056074766355140186
generated,0.183206106870229
generated,0.09774436090225563
generated,0.11627906976744186
generated,0.10434782608695652
generated,0.1417910447761194
generated,0.145985401459854
generated,0.09345794392523364
generated,0.11475409836065574
generated,0.12264150943396226
generated,0.16363636363636364
generated,0.10638297872340426
generated,0.14634146341463414
generated,0.2638888888888889
generated,0.12173913043478261
generated,0.20652173913043478
generated,0.13821138211382114
generated,0.1111111111111111
generated,0.1532258064516129
generated,0.14655172413793102
generated,0.15286624203821655
generated,0.1111111111111111
generated,0.125
generated,0.13793103448275862
generated,0.104
generated,0.14736842105263157
generated,0.1826086956521739
generated,0.06521739130434782
generated,0.12941176470588237
generated,0.12080536912751678
generated,0.1
generated,0.125
generated,0.0915032679738562
generated,0.18181818181818182
generated,0.09734513274336283
generated,0.14666666666666667
generated,0.19626168224299065
generated,0.10714285714285714
generated,0.1440677966101695
generated,0.10714285714285714
generated,0.12396694214876033
generated,0.2
generated,0.1223021582733813
generated,0.15789473684210525
generated,0.16666666666666666
generated,0.12162162162162163
generated,0.0979020979020979
generated,0.10526315789473684
generated,0.13402061855670103
generated,0.11486486486486487
generated,0.12149532710280374
generated,0.16417910447761194
generated,0.1504424778761062
generated,0.1523809523809524
generated,0.21153846153846154
generated,0.1111111111111111
generated,0.0673076923076923
generated,0.16853932584269662
generated,0.1650485436893204
generated,1.0
generated,0.19696969696969696
generated,0.15853658536585366
generated,0.10625
generated,0.09210526315789473
generated,0.12698412698412698
generated,0.11333333333333333
generated,0.11428571428571428
generated,0.11042944785276074
generated,1.0
generated,0.08256880733944955
generated,0.06422018348623854
generated,0.10852713178294573
generated,0.13513513513513514
generated,0.09815950920245399
generated,0.13178294573643412
generated,0.15454545454545454
generated,0.1044776119402985
generated,0.11607142857142858
generated,0.18181818181818182
generated,0.1702127659574468
generated,0.11403508771929824
generated,0.16470588235294117
generated,0.10416666666666667
generated,0.14705882352941177
generated,0.022222222222222223
generated,0.08421052631578947
generated,0.125
generated,0.13095238095238096
generated,0.16091954022988506
generated,0.0945945945945946
generated,0.16233766233766234
generated,0.12871287128712872
generated,0.07920792079207921
generated,0.17777777777777778
generated,0.10294117647058823
generated,0.12173913043478261
generated,0.1111111111111111
generated,0.13836477987421383
generated,0.1322314049586777
generated,0.13821138211382114
generated,0.11711711711711711
generated,0.13761467889908258
generated,0.10909090909090909
generated,0.10204081632653061
generated,0.16666666666666666
generated,0.07777777777777778
generated,0.1056338028169014
generated,0.1650485436893204
generated,0.15789473684210525
generated,0.1323529411764706
generated,0.05263157894736842
generated,0.1118421052631579
generated,0.10666666666666667
generated,0.07086614173228346
generated,0.17708333333333334
generated,0.08620689655172414
generated,0.1232876712328767
generated,0.1717171717171717
generated,0.08823529411764706
generated,0.23255813953488372
generated,0.12698412698412698
generated,0.14285714285714285
generated,0.10317460317460317
generated,0.046153846153846156
generated,0.21978021978021978
generated,0.10227272727272728
generated,0.10655737704918032
generated,0.09375
generated,0.12962962962962962
generated,0.10483870967741936
generated,0.07476635514018691
generated,0.11764705882352941
generated,0.1794871794871795
generated,0.1864406779661017
generated,0.12931034482758622
generated,0.11235955056179775
generated,0.48148148148148145
generated,0.13793103448275862
generated,0.0673076923076923
generated,0.1
generated,0.11188811188811189
generated,0.13725490196078433
generated,0.20689655172413793
generated,0.18
generated,0.10869565217391304
generated,0.23170731707317074
generated,0.11458333333333333
generated,0.09090909090909091
generated,0.10810810810810811
generated,0.15503875968992248
generated,0.10434782608695652
generated,0.1717171717171717
generated,0.11926605504587157
generated,0.09574468085106383
generated,0.12745098039215685
generated,0.16546762589928057
generated,0.20168067226890757
generated,0.10843373493975904
generated,0.0379746835443038
generated,0.10714285714285714
generated,0.1485148514851485
generated,0.11428571428571428
generated,0.07920792079207921
generated,0.17117117117117117
generated,0.10526315789473684
generated,0.136
generated,0.096
generated,0.104
generated,0.16541353383458646
generated,0.08771929824561403
generated,0.12582781456953643
generated,0.125
generated,0.112
generated,0.15333333333333332
generated,0.14084507042253522
generated,0.1651376146788991
generated,0.19811320754716982
generated,0.18181818181818182
generated,0.391304347826087
generated,0.1134020618556701
generated,0.21052631578947367
generated,0.11805555555555555
generated,0.08955223880597014
generated,0.1
generated,0.08421052631578947
generated,0.07878787878787878
generated,0.14457831325301204
generated,0.05405405405405406
generated,0.09045226130653267
generated,0.08333333333333333
generated,0.0875
generated,0.1411764705882353
generated,0.10679611650485436
generated,0.075
generated,0.07627118644067797
generated,0.12844036697247707
generated,0.1103448275862069
generated,0.12686567164179105
generated,0.08620689655172414
generated,0.10526315789473684
generated,0.14960629921259844
generated,0.26666666666666666
generated,0.12962962962962962
generated,0.07272727272727272
generated,0.10810810810810811
generated,0.07692307692307693
generated,0.0975609756097561
generated,0.13157894736842105
generated,0.11965811965811966
generated,0.14102564102564102
generated,0.1487603305785124
generated,0.14
generated,0.0873015873015873
generated,0.13194444444444445
generated,0.16666666666666666
generated,0.13286713286713286
generated,0.12244897959183673
generated,0.11320754716981132
generated,0.09821428571428571
generated,0.16161616161616163
generated,0.10526315789473684
generated,0.039603960396039604
generated,0.0873015873015873
generated,0.12389380530973451
generated,0.11382113821138211
generated,0.09523809523809523
generated,0.128
generated,0.1322314049586777
generated,0.14772727272727273
generated,0.10588235294117647
generated,0.06363636363636363
generated,0.11347517730496454
generated,0.056338028169014086
generated,0.5892857142857143
generated,0.08387096774193549
generated,0.125
generated,0.14
generated,0.1
generated,0.2716049382716049
generated,0.1650485436893204
generated,0.07894736842105263
generated,0.09821428571428571
generated,0.15384615384615385
generated,0.13333333333333333
generated,0.09375
generated,0.09259259259259259
generated,0.11764705882352941
generated,0.10810810810810811
generated,0.12686567164179105
generated,0.14728682170542637
generated,0.13861386138613863
generated,0.09523809523809523
generated,0.13333333333333333
generated,0.5121951219512195
generated,0.13392857142857142
generated,0.0989010989010989
generated,0.04
generated,0.19318181818181818
generated,0.07407407407407407
generated,0.18584070796460178
generated,0.18604651162790697
generated,0.11290322580645161
generated,0.09473684210526316
generated,0.11475409836065574
generated,0.08536585365853659
generated,0.08695652173913043
generated,0.1322314049586777
generated,0.09090909090909091
generated,0.17708333333333334
generated,0.1282051282051282
generated,0.15517241379310345
generated,0.1348314606741573
generated,0.13186813186813187
generated,0.14124293785310735
generated,0.14130434782608695
generated,0.10619469026548672
generated,0.125
generated,0.1258741258741259
generated,0.08035714285714286
generated,0.13333333333333333
generated,0.13559322033898305
generated,0.07407407407407407
generated,0.18421052631578946
generated,0.09558823529411764
generated,0.11458333333333333
generated,0.1206896551724138
generated,0.14634146341463414
generated,0.18478260869565216
generated,0.23076923076923078
generated,0.0761904761904762
generated,0.12307692307692308
generated,0.10416666666666667
generated,0.0594059405940594
generated,0.125
generated,0.18253968253968253
generated,0.07633587786259542
generated,0.10204081632653061
generated,0.0851063829787234
generated,0.18571428571428572
generated,0.07368421052631578
generated,0.2018348623853211
generated,0.10204081632653061
generated,0.16535433070866143
generated,0.09433962264150944
generated,0.1510791366906475
generated,0.10236220472440945
generated,0.16455696202531644
generated,0.14754098360655737
generated,0.22340425531914893
generated,0.10526315789473684
generated,0.08196721311475409
generated,0.1
generated,0.10227272727272728
generated,0.11538461538461539
generated,0.13076923076923078
generated,0.08208955223880597
generated,0.1276595744680851
generated,0.10071942446043165
generated,0.08139534883720931
generated,0.11333333333333333
generated,0.05660377358490566
generated,0.1797752808988764
generated,0.10638297872340426
generated,0.12389380530973451
generated,0.04285714285714286
generated,0.09803921568627451
generated,0.11842105263157894
generated,0.0967741935483871
generated,0.14606741573033707
generated,0.17272727272727273
generated,0.1590909090909091
generated,0.13380281690140844
generated,0.21323529411764705
generated,0.12195121951219512
generated,0.11347517730496454
generated,0.10101010101010101
generated,0.1111111111111111
generated,0.14173228346456693
generated,0.125
generated,0.12389380530973451
generated,0.10810810810810811
generated,0.12612612612612611
generated,0.09183673469387756
generated,0.1732283464566929
generated,0.10666666666666667
generated,0.12380952380952381
generated,0.1348314606741573
generated,0.14678899082568808
generated,0.18181818181818182
generated,0.07142857142857142
generated,0.17391304347826086
generated,0.17894736842105263
generated,0.1773049645390071
generated,0.16153846153846155
generated,0.0990990990990991
generated,0.16853932584269662
generated,0.18181818181818182
generated,0.1267605633802817
generated,0.1509433962264151
generated,0.08450704225352113
generated,0.13953488372093023
generated,0.10218978102189781
generated,0.10869565217391304
generated,0.14912280701754385
generated,0.16071428571428573
generated,0.0784313725490196
generated,0.12903225806451613
generated,0.1565217391304348
generated,0.09090909090909091
generated,0.12878787878787878
generated,0.15730337078651685
generated,0.09929078014184398
generated,0.26881720430107525
generated,0.08928571428571429
generated,0.1568627450980392
generated,0.15789473684210525
generated,0.05384615384615385
generated,0.14473684210526316
generated,0.11650485436893204
generated,0.07142857142857142
generated,0.16666666666666666
generated,0.15625
generated,0.09322033898305085
generated,0.0851063829787234
generated,0.1206896551724138
generated,0.08247422680412371
generated,0.11475409836065574
generated,0.112
generated,0.23170731707317074
generated,0.18421052631578946
generated,0.12871287128712872
generated,0.11029411764705882
generated,0.11764705882352941
generated,0.11403508771929824
generated,0.08256880733944955
generated,0.11494252873563218
generated,0.10135135135135136
generated,0.13380281690140844
generated,0.09401709401709402
generated,0.1414141414141414
generated,0.109375
generated,0.15789473684210525
generated,0.11363636363636363
generated,0.1553398058252427
generated,0.11851851851851852
generated,0.07627118644067797
generated,0.10869565217391304
generated,0.13793103448275862
generated,0.14457831325301204
generated,0.2391304347826087
generated,0.1792452830188679
generated,0.09917355371900827
generated,0.10101010101010101
generated,0.1206896551724138
