Feature,Category1,Category2,JS_Distance
MinAbsPartialCharge,ori,defog_relaxed,0.14484000278044945
MinAbsPartialCharge,gen_250209_database_allmolecules_main_2_22_sinfps_timepred_2_22_sinfps_sinexplicit,jtvae,0.2621274337750065
MinAbsPartialCharge,gen_250209_database_allmolecules_main_2_22_sinfps_timepred_2_22_sinfps_sinexplicit,digress,0.1326553009026722
MinAbsPartialCharge,gen_250209_database_allmolecules_main_2_22_sinfps_timepred_2_22_sinfps_sinexplicit,defog_strict,0.12337256856604155
MinAbsPartialCharge,gen_250209_database_allmolecules_main_2_22_sinfps_timepred_2_22_sinfps_sinexplicit,defog_relaxed,0.10453134857464115
MinAbsPartialCharge,jtvae,digress,0.20630015595585563
MinAbsPartialCharge,jtvae,defog_strict,0.1766462439135091
MinAbsPartialCharge,jtvae,defog_relaxed,0.18658524206037613
MinAbsPartialCharge,digress,defog_strict,0.05355251220489614
MinAbsPartialCharge,digress,defog_relaxed,0.06281455438038634
MinAbsPartialCharge,defog_strict,defog_relaxed,0.03267493686234301
Ipc,ori,gen_250209_database_allmolecules_main_2_22_sinfps_timepred_2_22_sinfps_sinexplicit,0.0026977954929312733
Ipc,ori,jtvae,0.0026977954929312733
Ipc,ori,digress,0.0026977954929312733
Ipc,ori,defog_strict,0.0026977954929312733
Ipc,ori,defog_relaxed,0.0026977954929312733
Ipc,gen_250209_database_allmolecules_main_2_22_sinfps_timepred_2_22_sinfps_sinexplicit,jtvae,0.010848799426733287
Ipc,gen_250209_database_allmolecules_main_2_22_sinfps_timepred_2_22_sinfps_sinexplicit,digress,0.010918523025981413
Ipc,gen_250209_database_allmolecules_main_2_22_sinfps_timepred_2_22_sinfps_sinexplicit,defog_strict,0.01177763904660808
Ipc,gen_250209_database_allmolecules_main_2_22_sinfps_timepred_2_22_sinfps_sinexplicit,defog_relaxed,0.010658337973359048
Ipc,jtvae,digress,0.32670771431037154
Ipc,jtvae,defog_strict,0.3377065445738251
Ipc,jtvae,defog_relaxed,0.32945667602592477
Ipc,digress,defog_strict,0.013086501256314624
Ipc,digress,defog_relaxed,0.013644414275147435
Ipc,defog_strict,defog_relaxed,0.005143708113209779
EState_VSA1,ori,gen_250209_database_allmolecules_main_2_22_sinfps_timepred_2_22_sinfps_sinexplicit,0.03583839684712693
EState_VSA1,ori,jtvae,0.12046519646548066
EState_VSA1,ori,digress,0.0633707804979505
EState_VSA1,ori,defog_strict,0.09951002504255009
EState_VSA1,ori,defog_relaxed,0.10307332082945775
EState_VSA1,gen_250209_database_allmolecules_main_2_22_sinfps_timepred_2_22_sinfps_sinexplicit,jtvae,0.15242653156475863
EState_VSA1,gen_250209_database_allmolecules_main_2_22_sinfps_timepred_2_22_sinfps_sinexplicit,digress,0.05015908446356516
EState_VSA1,gen_250209_database_allmolecules_main_2_22_sinfps_timepred_2_22_sinfps_sinexplicit,defog_strict,0.08166987223631482
EState_VSA1,gen_250209_database_allmolecules_main_2_22_sinfps_timepred_2_22_sinfps_sinexplicit,defog_relaxed,0.08391368435729267
EState_VSA1,jtvae,digress,0.1727043216635967
EState_VSA1,jtvae,defog_strict,0.21100994458041258
EState_VSA1,jtvae,defog_relaxed,0.21446806822442194
EState_VSA1,digress,defog_strict,0.047902108833062576
EState_VSA1,digress,defog_relaxed,0.049342021914470825
EState_VSA1,defog_strict,defog_relaxed,0.008392476409963342
Chi0,ori,gen_250209_database_allmolecules_main_2_22_sinfps_timepred_2_22_sinfps_sinexplicit,0.11961467267773675
Chi0,ori,jtvae,0.4356041734266405
Chi0,ori,digress,0.16403431837317675
Chi0,ori,defog_strict,0.169735049110443
Chi0,ori,defog_relaxed,0.16316427923413612
Chi0,gen_250209_database_allmolecules_main_2_22_sinfps_timepred_2_22_sinfps_sinexplicit,jtvae,0.46945782569522015
Chi0,gen_250209_database_allmolecules_main_2_22_sinfps_timepred_2_22_sinfps_sinexplicit,digress,0.06985503774493446
Chi0,gen_250209_database_allmolecules_main_2_22_sinfps_timepred_2_22_sinfps_sinexplicit,defog_strict,0.07842520365017007
Chi0,gen_250209_database_allmolecules_main_2_22_sinfps_timepred_2_22_sinfps_sinexplicit,defog_relaxed,0.07276187543469956
Chi0,jtvae,digress,0.33502334902243885
Chi0,jtvae,defog_strict,0.3376195381214722
Chi0,jtvae,defog_relaxed,0.33222497364753245
Chi0,digress,defog_strict,0.044324161587929574
Chi0,digress,defog_relaxed,0.03747447010609643
Chi0,defog_strict,defog_relaxed,0.011209620322573449
Chi1,ori,gen_250209_database_allmolecules_main_2_22_sinfps_timepred_2_22_sinfps_sinexplicit,0.12957921047619142
Chi1,ori,jtvae,0.4304024443730235
Chi1,ori,digress,0.18365733202237147
Chi1,ori,defog_strict,0.18391188375053566
Chi1,ori,defog_relaxed,0.17589206089056025
Chi1,gen_250209_database_allmolecules_main_2_22_sinfps_timepred_2_22_sinfps_sinexplicit,jtvae,0.4609004627068602
Chi1,gen_250209_database_allmolecules_main_2_22_sinfps_timepred_2_22_sinfps_sinexplicit,digress,0.0835799117087251
Chi1,gen_250209_database_allmolecules_main_2_22_sinfps_timepred_2_22_sinfps_sinexplicit,defog_strict,0.07620930659264101
Chi1,gen_250209_database_allmolecules_main_2_22_sinfps_timepred_2_22_sinfps_sinexplicit,defog_relaxed,0.0701225391148048
Chi1,jtvae,digress,0.3452768971804654
Chi1,jtvae,defog_strict,0.3572267419708955
Chi1,jtvae,defog_relaxed,0.35047332812850474
Chi1,digress,defog_strict,0.040903092685770547
Chi1,digress,defog_relaxed,0.03367939951261805
Chi1,defog_strict,defog_relaxed,0.014134957864205206
Chi2n,ori,gen_250209_database_allmolecules_main_2_22_sinfps_timepred_2_22_sinfps_sinexplicit,0.08746227395406937
Chi2n,ori,jtvae,0.322484867423763
Chi2n,ori,digress,0.13505143386048765
Chi2n,ori,defog_strict,0.11403902419303553
Chi2n,ori,defog_relaxed,0.09899527803406344
Chi2n,gen_250209_database_allmolecules_main_2_22_sinfps_timepred_2_22_sinfps_sinexplicit,jtvae,0.38505337605879003
Chi2n,gen_250209_database_allmolecules_main_2_22_sinfps_timepred_2_22_sinfps_sinexplicit,digress,0.08328861798433926
Chi2n,gen_250209_database_allmolecules_main_2_22_sinfps_timepred_2_22_sinfps_sinexplicit,defog_strict,0.057639608562571054
Chi2n,gen_250209_database_allmolecules_main_2_22_sinfps_timepred_2_22_sinfps_sinexplicit,defog_relaxed,0.056704733537257176
Chi2n,jtvae,digress,0.3657477677051253
Chi2n,jtvae,defog_strict,0.37153507086615045
Chi2n,jtvae,defog_relaxed,0.35665892473814853
Chi2n,digress,defog_strict,0.03731981225522206
Chi2n,digress,defog_relaxed,0.043864706120436976
Chi2n,defog_strict,defog_relaxed,0.020101575622769634
Chi3n,ori,gen_250209_database_allmolecules_main_2_22_sinfps_timepred_2_22_sinfps_sinexplicit,0.09154828186904596
Chi3n,ori,jtvae,0.27789245874199286
Chi3n,ori,digress,0.14910954524246722
Chi3n,ori,defog_strict,0.1202269393146067
Chi3n,ori,defog_relaxed,0.10502827939660558
Chi3n,gen_250209_database_allmolecules_main_2_22_sinfps_timepred_2_22_sinfps_sinexplicit,jtvae,0.3628833180908092
Chi3n,gen_250209_database_allmolecules_main_2_22_sinfps_timepred_2_22_sinfps_sinexplicit,digress,0.09413774690692506
Chi3n,gen_250209_database_allmolecules_main_2_22_sinfps_timepred_2_22_sinfps_sinexplicit,defog_strict,0.06061797346838776
Chi3n,gen_250209_database_allmolecules_main_2_22_sinfps_timepred_2_22_sinfps_sinexplicit,defog_relaxed,0.05845257499596606
Chi3n,jtvae,digress,0.3657672403080559
Chi3n,jtvae,defog_strict,0.3612841637709134
Chi3n,jtvae,defog_relaxed,0.344532939255012
Chi3n,digress,defog_strict,0.05147278576107423
Chi3n,digress,defog_relaxed,0.06044461230160668
Chi3n,defog_strict,defog_relaxed,0.020280435874417094
Chi0n,ori,gen_250209_database_allmolecules_main_2_22_sinfps_timepred_2_22_sinfps_sinexplicit,0.1058124570728808
Chi0n,ori,jtvae,0.3909310199535859
Chi0n,ori,digress,0.13179162899694666
Chi0n,ori,defog_strict,0.1370583611754155
Chi0n,ori,defog_relaxed,0.12447386780431394
Chi0n,gen_250209_database_allmolecules_main_2_22_sinfps_timepred_2_22_sinfps_sinexplicit,jtvae,0.44214337870338816
Chi0n,gen_250209_database_allmolecules_main_2_22_sinfps_timepred_2_22_sinfps_sinexplicit,digress,0.058265386375515975
Chi0n,gen_250209_database_allmolecules_main_2_22_sinfps_timepred_2_22_sinfps_sinexplicit,defog_strict,0.05575831915327277
Chi0n,gen_250209_database_allmolecules_main_2_22_sinfps_timepred_2_22_sinfps_sinexplicit,defog_relaxed,0.0521080091109472
Chi0n,jtvae,digress,0.3380992359426493
Chi0n,jtvae,defog_strict,0.34697305120485583
Chi0n,jtvae,defog_relaxed,0.33945382922968276
Chi0n,digress,defog_strict,0.030611294899143868
Chi0n,digress,defog_relaxed,0.025858072581910394
Chi0n,defog_strict,defog_relaxed,0.018075840150821997
SlogP_VSA1,ori,gen_250209_database_allmolecules_main_2_22_sinfps_timepred_2_22_sinfps_sinexplicit,0.07604574523632517
SlogP_VSA1,ori,jtvae,0.08272947210775937
SlogP_VSA1,ori,digress,0.05340159863352593
SlogP_VSA1,ori,defog_strict,0.07253412973269732
SlogP_VSA1,ori,defog_relaxed,0.06476564726480925
SlogP_VSA1,gen_250209_database_allmolecules_main_2_22_sinfps_timepred_2_22_sinfps_sinexplicit,jtvae,0.18461394202414647
SlogP_VSA1,gen_250209_database_allmolecules_main_2_22_sinfps_timepred_2_22_sinfps_sinexplicit,digress,0.11475418453624628
SlogP_VSA1,gen_250209_database_allmolecules_main_2_22_sinfps_timepred_2_22_sinfps_sinexplicit,defog_strict,0.12586884619867594
SlogP_VSA1,gen_250209_database_allmolecules_main_2_22_sinfps_timepred_2_22_sinfps_sinexplicit,defog_relaxed,0.1195609708243801
SlogP_VSA1,jtvae,digress,0.13140148284817627
SlogP_VSA1,jtvae,defog_strict,0.13507700994832975
SlogP_VSA1,jtvae,defog_relaxed,0.133117892822363
SlogP_VSA1,digress,defog_strict,0.03380616642331288
SlogP_VSA1,digress,defog_relaxed,0.029547066563136538
SlogP_VSA1,defog_strict,defog_relaxed,0.009863259721857089
SlogP_VSA2,ori,gen_250209_database_allmolecules_main_2_22_sinfps_timepred_2_22_sinfps_sinexplicit,0.09611565528754139
SlogP_VSA2,ori,jtvae,0.11861759653077734
SlogP_VSA2,ori,digress,0.08361649396421242
SlogP_VSA2,ori,defog_strict,0.11618987080012722
SlogP_VSA2,ori,defog_relaxed,0.113964839165871
SlogP_VSA2,gen_250209_database_allmolecules_main_2_22_sinfps_timepred_2_22_sinfps_sinexplicit,jtvae,0.20951460576302805
SlogP_VSA2,gen_250209_database_allmolecules_main_2_22_sinfps_timepred_2_22_sinfps_sinexplicit,digress,0.06794608208514911
SlogP_VSA2,gen_250209_database_allmolecules_main_2_22_sinfps_timepred_2_22_sinfps_sinexplicit,defog_strict,0.05565848913715794
SlogP_VSA2,gen_250209_database_allmolecules_main_2_22_sinfps_timepred_2_22_sinfps_sinexplicit,defog_relaxed,0.05557672193169751
SlogP_VSA2,jtvae,digress,0.17273078293630076
SlogP_VSA2,jtvae,defog_strict,0.20942933983024573
SlogP_VSA2,jtvae,defog_relaxed,0.2064514624711893
SlogP_VSA2,digress,defog_strict,0.052155388488355534
SlogP_VSA2,digress,defog_relaxed,0.04909330683529314
SlogP_VSA2,defog_strict,defog_relaxed,0.009116546196497852
SlogP_VSA3,ori,gen_250209_database_allmolecules_main_2_22_sinfps_timepred_2_22_sinfps_sinexplicit,0.07019219549627113
SlogP_VSA3,ori,jtvae,0.06439489690570817
SlogP_VSA3,ori,digress,0.05840146709626135
SlogP_VSA3,ori,defog_strict,0.0695877676190616
SlogP_VSA3,ori,defog_relaxed,0.05907192953266835
SlogP_VSA3,gen_250209_database_allmolecules_main_2_22_sinfps_timepred_2_22_sinfps_sinexplicit,jtvae,0.13243233204052798
SlogP_VSA3,gen_250209_database_allmolecules_main_2_22_sinfps_timepred_2_22_sinfps_sinexplicit,digress,0.1387175614963111
SlogP_VSA3,gen_250209_database_allmolecules_main_2_22_sinfps_timepred_2_22_sinfps_sinexplicit,defog_strict,0.14422611883818756
SlogP_VSA3,gen_250209_database_allmolecules_main_2_22_sinfps_timepred_2_22_sinfps_sinexplicit,defog_relaxed,0.13375582457310836
SlogP_VSA3,jtvae,digress,0.14229498602746848
SlogP_VSA3,jtvae,defog_strict,0.16189264417792595
SlogP_VSA3,jtvae,defog_relaxed,0.156939117393301
SlogP_VSA3,digress,defog_strict,0.03912675361932042
SlogP_VSA3,digress,defog_relaxed,0.03826210376130501
SlogP_VSA3,defog_strict,defog_relaxed,0.01304796879326546
SlogP_VSA4,ori,gen_250209_database_allmolecules_main_2_22_sinfps_timepred_2_22_sinfps_sinexplicit,0.08499706454920376
SlogP_VSA4,ori,jtvae,0.05504995700282587
SlogP_VSA4,ori,digress,0.03478938514370864
SlogP_VSA4,ori,defog_strict,0.04023857646938354
SlogP_VSA4,ori,defog_relaxed,0.03858587710228938
SlogP_VSA4,gen_250209_database_allmolecules_main_2_22_sinfps_timepred_2_22_sinfps_sinexplicit,jtvae,0.18703074631502614
SlogP_VSA4,gen_250209_database_allmolecules_main_2_22_sinfps_timepred_2_22_sinfps_sinexplicit,digress,0.12598592406179585
SlogP_VSA4,gen_250209_database_allmolecules_main_2_22_sinfps_timepred_2_22_sinfps_sinexplicit,defog_strict,0.11846439453031225
SlogP_VSA4,gen_250209_database_allmolecules_main_2_22_sinfps_timepred_2_22_sinfps_sinexplicit,defog_relaxed,0.09313919774376189
SlogP_VSA4,jtvae,digress,0.14245562949511115
SlogP_VSA4,jtvae,defog_strict,0.14251970914291467
SlogP_VSA4,jtvae,defog_relaxed,0.18341984828988717
SlogP_VSA4,digress,defog_strict,0.0420983138123047
SlogP_VSA4,digress,defog_relaxed,0.05277216579910828
SlogP_VSA4,defog_strict,defog_relaxed,0.08199728787631436
SlogP_VSA5,ori,gen_250209_database_allmolecules_main_2_22_sinfps_timepred_2_22_sinfps_sinexplicit,0.09868827530901539
SlogP_VSA5,ori,jtvae,0.10631565573998733
SlogP_VSA5,ori,digress,0.08243333232655427
SlogP_VSA5,ori,defog_strict,0.09590142560907869
SlogP_VSA5,ori,defog_relaxed,0.11002289270400989
SlogP_VSA5,gen_250209_database_allmolecules_main_2_22_sinfps_timepred_2_22_sinfps_sinexplicit,jtvae,0.17884008867719484
SlogP_VSA5,gen_250209_database_allmolecules_main_2_22_sinfps_timepred_2_22_sinfps_sinexplicit,digress,0.10034880114492509
SlogP_VSA5,gen_250209_database_allmolecules_main_2_22_sinfps_timepred_2_22_sinfps_sinexplicit,defog_strict,0.10004030796044716
SlogP_VSA5,gen_250209_database_allmolecules_main_2_22_sinfps_timepred_2_22_sinfps_sinexplicit,defog_relaxed,0.10717846670939125
SlogP_VSA5,jtvae,digress,0.10295817383006507
SlogP_VSA5,jtvae,defog_strict,0.11127663272280781
SlogP_VSA5,jtvae,defog_relaxed,0.12000864284881253
SlogP_VSA5,digress,defog_strict,0.0345230515261484
SlogP_VSA5,digress,defog_relaxed,0.04536640035208258
SlogP_VSA5,defog_strict,defog_relaxed,0.016218664950534728
